variable,coefficient,pvalue,std_error,policy,var,lower,upper,r2,grp
P_m2,33.777210801272474,0.0,1.1013961133240269,1,num_visits_wt,30.935764609422822,36.680319415801364,0.1777707201479788,g_grp
P_m3,20.105064400651585,0.0,1.9065577672438216,1,num_visits_wt,15.740522049710304,24.6341924091984,0.1777707201479788,g_grp
P_m4,5.607457690998485,5.4701006959589904e-05,1.3614657128389718,1,num_visits_wt,2.845181942773811,8.443924248798208,0.1777707201479788,g_grp
rain_m,2.084899511463534,0.0008220213900027584,0.6187360932971675,1,num_visits_wt,0.8581600305311854,3.326559845142163,0.1777707201479788,g_grp
rain,-1.564998830583475,0.02446967802115374,0.7036208122542575,1,num_visits_wt,-2.90848182669724,-0.2029256775249455,0.1777707201479788,g_grp
fuel_price,315.8820259602114,0.0,3.284499584416456,1,num_visits_wt,290.35681248759363,343.0763188544761,0.1777707201479788,g_grp
P_m1,5.747219155248273,0.10420956300632911,3.4991466837290597,1,num_visits_wt,-1.1461869492416565,13.12132545991178,0.17670314806548315,r_grp
P_m2,22.123216101458464,0.0,2.41831146863829,1,num_visits_wt,16.535565527589526,27.97878350221459,0.17670314806548315,r_grp
P_m3,24.38439303959088,0.0,2.201238751720269,1,num_visits_wt,19.18789746110876,29.807451607037528,0.17670314806548315,r_grp
P_m4,27.68822831830875,0.0,1.3790492412990574,1,num_visits_wt,24.306138620156403,31.162337049900014,0.17670314806548315,r_grp
rain_m,1.9728717141906493,0.0020928447521435523,0.6370004507948224,1,num_visits_wt,0.711644795967814,3.249893164837947,0.17670314806548315,r_grp
rain,-1.4809892654247037,0.021257063125263542,0.6498726681238631,1,num_visits_wt,-2.7238859612910837,-0.22221208119937996,0.17670314806548315,r_grp
fuel_price,315.32737921987336,0.0,3.36592880480473,1,num_visits_wt,289.23452321500315,343.1694046685722,0.17670314806548315,r_grp
P_m1,-1.202849329224176,0.37681139606969216,1.3786869308624716,1,num_visits_wt,-3.819024726240172,1.4844874766720029,0.19756646390319532,Food and drink_grp
P_m2,3.15509903005895,0.03601282611407375,1.4925117382308395,1,num_visits_wt,0.20290004313310295,6.194276326541215,0.19756646390319532,Food and drink_grp
P_m3,17.172507540142167,0.0,1.4304039683081804,1,num_visits_wt,13.955781056787252,20.480035290205635,0.19756646390319532,Food and drink_grp
P_m4,68.22902186320991,0.0,1.8025702044963232,1,num_visits_wt,62.44040493993464,74.22391804254111,0.19756646390319532,Food and drink_grp
rain_m,1.890907593690283,0.0016227219440367868,0.5961149692253365,1,num_visits_wt,0.710871683901293,3.0847700618746865,0.19756646390319532,Food and drink_grp
rain,-1.5213641844702641,0.022529884096867736,0.6742686262566577,1,num_visits_wt,-2.8099284597942864,-0.2157158812683968,0.19756646390319532,Food and drink_grp
fuel_price,307.10298625660596,0.0,3.430937900099429,1,num_visits_wt,281.0569689285028,334.92930173950583,0.19756646390319532,Food and drink_grp
